"case","n_miss","pct_miss"
1750,1,5.88235294117647
1751,1,5.88235294117647
1756,1,5.88235294117647
1760,1,5.88235294117647
1770,1,5.88235294117647
1773,1,5.88235294117647
1775,1,5.88235294117647
1776,1,5.88235294117647
1779,1,5.88235294117647
1780,1,5.88235294117647
1781,1,5.88235294117647
1788,1,5.88235294117647
1793,1,5.88235294117647
1800,1,5.88235294117647
1807,1,5.88235294117647
1808,1,5.88235294117647
1823,1,5.88235294117647
1826,1,5.88235294117647
1828,1,5.88235294117647
1841,1,5.88235294117647
1845,1,5.88235294117647
1849,1,5.88235294117647
1850,1,5.88235294117647
1856,1,5.88235294117647
1857,1,5.88235294117647
1863,1,5.88235294117647
1873,1,5.88235294117647
1875,1,5.88235294117647
1880,1,5.88235294117647
1881,1,5.88235294117647
1883,1,5.88235294117647
1884,1,5.88235294117647
1886,1,5.88235294117647
1889,1,5.88235294117647
1893,1,5.88235294117647
1897,1,5.88235294117647
1908,1,5.88235294117647
1912,1,5.88235294117647
1914,1,5.88235294117647
1923,1,5.88235294117647
1927,1,5.88235294117647
1930,1,5.88235294117647
1931,1,5.88235294117647
1938,1,5.88235294117647
1943,1,5.88235294117647
1944,1,5.88235294117647
1955,1,5.88235294117647
1956,1,5.88235294117647
1957,1,5.88235294117647
1965,1,5.88235294117647
1966,1,5.88235294117647
1979,1,5.88235294117647
1984,1,5.88235294117647
1995,1,5.88235294117647
2001,1,5.88235294117647
2002,1,5.88235294117647
2005,1,5.88235294117647
2010,1,5.88235294117647
2013,1,5.88235294117647
2015,1,5.88235294117647
2016,1,5.88235294117647
2020,1,5.88235294117647
2023,1,5.88235294117647
2026,1,5.88235294117647
2029,1,5.88235294117647
2041,1,5.88235294117647
2057,1,5.88235294117647
2058,1,5.88235294117647
2063,1,5.88235294117647
2067,1,5.88235294117647
2073,1,5.88235294117647
2079,1,5.88235294117647
2080,1,5.88235294117647
2085,1,5.88235294117647
2088,1,5.88235294117647
2092,1,5.88235294117647
2104,1,5.88235294117647
2109,1,5.88235294117647
2110,1,5.88235294117647
2112,1,5.88235294117647
2120,1,5.88235294117647
2124,1,5.88235294117647
2127,1,5.88235294117647
2129,1,5.88235294117647
2131,1,5.88235294117647
2138,1,5.88235294117647
2139,1,5.88235294117647
2142,1,5.88235294117647
2145,1,5.88235294117647
2146,1,5.88235294117647
2148,1,5.88235294117647
2153,1,5.88235294117647
2155,1,5.88235294117647
2156,1,5.88235294117647
2161,1,5.88235294117647
2163,1,5.88235294117647
2164,1,5.88235294117647
2170,1,5.88235294117647
2171,1,5.88235294117647
2172,1,5.88235294117647
2173,1,5.88235294117647
2177,1,5.88235294117647
2188,1,5.88235294117647
2190,1,5.88235294117647
2191,1,5.88235294117647
2194,1,5.88235294117647
2197,1,5.88235294117647
2202,1,5.88235294117647
2205,1,5.88235294117647
2206,1,5.88235294117647
2211,1,5.88235294117647
2223,1,5.88235294117647
2236,1,5.88235294117647
2239,1,5.88235294117647
2241,1,5.88235294117647
2243,1,5.88235294117647
2246,1,5.88235294117647
2252,1,5.88235294117647
2259,1,5.88235294117647
2262,1,5.88235294117647
2266,1,5.88235294117647
2268,1,5.88235294117647
2277,1,5.88235294117647
2288,1,5.88235294117647
2291,1,5.88235294117647
2297,1,5.88235294117647
2300,1,5.88235294117647
2302,1,5.88235294117647
2303,1,5.88235294117647
2306,1,5.88235294117647
2315,1,5.88235294117647
2323,1,5.88235294117647
2325,1,5.88235294117647
2326,1,5.88235294117647
2329,1,5.88235294117647
2336,1,5.88235294117647
2338,1,5.88235294117647
2342,1,5.88235294117647
2345,1,5.88235294117647
2350,1,5.88235294117647
2351,1,5.88235294117647
2353,1,5.88235294117647
2360,1,5.88235294117647
2362,1,5.88235294117647
2365,1,5.88235294117647
2372,1,5.88235294117647
2376,1,5.88235294117647
2378,1,5.88235294117647
2379,1,5.88235294117647
2380,1,5.88235294117647
2382,1,5.88235294117647
2385,1,5.88235294117647
2386,1,5.88235294117647
2394,1,5.88235294117647
2403,1,5.88235294117647
2418,1,5.88235294117647
2425,1,5.88235294117647
2427,1,5.88235294117647
2429,1,5.88235294117647
2430,1,5.88235294117647
2431,1,5.88235294117647
2432,1,5.88235294117647
2439,1,5.88235294117647
2442,1,5.88235294117647
2443,1,5.88235294117647
2453,1,5.88235294117647
2456,1,5.88235294117647
2460,1,5.88235294117647
2462,1,5.88235294117647
2463,1,5.88235294117647
2464,1,5.88235294117647
2471,1,5.88235294117647
2472,1,5.88235294117647
2477,1,5.88235294117647
2480,1,5.88235294117647
2481,1,5.88235294117647
2492,1,5.88235294117647
2496,1,5.88235294117647
2498,1,5.88235294117647
2501,1,5.88235294117647
2504,1,5.88235294117647
2507,1,5.88235294117647
2510,1,5.88235294117647
2514,1,5.88235294117647
2518,1,5.88235294117647
2520,1,5.88235294117647
2521,1,5.88235294117647
